date,income_rel,consumer_price_rel,house_price_rel,cpp_index_1991q1_100,ha_index_1991q1_100,x_c,x_h,divergence_xc_minus_xh,delta_x_c,delta_x_h,qa_real_dpi_relative_error,qa_real_pce_relative_error
2020-01-01,2.8450028555111366,1.706561877062841,2.7666000000000004,166.70962206232235,102.83390643790705,0.5110833229326421,0.027944941813812442,0.4831383811188297,0.00479238396953896,-0.010673336153758435,9.176368908958565e-05,0.00011484018011043151
2020-04-01,3.1133637921187893,1.6995686415476619,2.783,183.18552813987534,111.87077945090871,0.6053292682620034,0.11217426431683089,0.49315500394517253,0.09424594532936126,0.08422932250301846,0.00012630492944265548,0.0001514414615986226
2020-07-01,3.028269560251285,1.7129342178360183,2.8878,176.7884328959786,104.86424129964973,0.5697835372786552,0.047496387598004,0.5222871496806512,-0.035545730983348234,-0.06467787671882688,0.00017453444414727848,0.00018963407631145124
2020-10-01,2.9801256424900058,1.7216594228946767,3.0166000000000004,173.09611894548996,98.79087855499587,0.548676855061669,-0.012164907814092364,0.5608417628757614,-0.021106682216986195,-0.05966129541209637,0.00022611478369038984,0.0002639699849635857
2021-01-01,3.3848657909765847,1.7412339466030522,3.1252999999999997,194.39465889004,108.30530800168256,0.6647202308153337,0.07978397883703338,0.5849362519783003,0.11604337575366475,0.09194888665112574,0.00029996749338612183,0.0003308439394794638
2021-04-01,3.1715591090805253,1.7676546518087644,3.2658,179.42187439357605,97.11430917632816,0.5845696870485486,-0.029281456189336533,0.6138511432378851,-0.0801505437667851,-0.10906543502636991,0.0003388848295597935,0.0003546309813511339
2021-07-01,3.1740719588806394,1.7916898140583641,3.4125,177.15521592942673,93.01309769613594,0.571856088465588,-0.07242986730889327,0.6442859557744812,-0.012713598582960617,-0.04314841111955674,0.0003134659288168695,0.0003400907080434168
2021-10-01,3.1866933181039405,1.8215744583510343,3.5413,174.9416996650617,89.98653935289133,0.5592825876592995,-0.10551008958910099,0.6647926772484005,-0.012573500806288496,-0.033080222280207724,0.00026325754685707636,0.0002912866695198302
2022-01-01,3.146887492861222,1.8558543838436652,3.6914,169.56543143992226,85.24916001682891,0.528068692537703,-0.15959192304803554,0.6876606155857385,-0.031213895121596447,-0.05408183345893455,0.00017167958282471307,0.00019459758342454947
2022-04-01,3.1834380354083383,1.8897748439593478,3.8082,168.45594307619112,83.594297447832,0.5215040641930837,-0.17919488057051053,0.7006989447635943,-0.00656462834461935,-0.019602957522474984,9.864493572042665e-05,0.00010333322364164399
2022-07-01,3.2650485436893204,1.9114734812587826,3.8039,170.8131750558817,85.83423706431084,0.5354002297209655,-0.15275222570324634,0.6881524554242118,0.013896165527881754,0.026442654867264187,4.8097407764013944e-05,7.025501851343208e-05
2022-10-01,3.324443175328384,1.9309172902846312,3.8131,172.16911320102878,87.18478863204174,0.5433070240698773,-0.13714031258308318,0.6804473366529604,0.007906794348911839,0.015611913120163162,4.9060356996921684e-05,6.047770464789881e-05
2023-01-01,3.4478012564249,1.9494134178621616,3.8424,176.86352339802588,89.73040954676505,0.5702081949220773,-0.10836046047629266,0.67856865539837,0.026901170852200007,0.028779852106790516,4.636001471847173e-05,4.618198439265697e-05
2023-04-01,3.503426613363792,1.9638247116107317,3.9153,178.39813261593375,89.48041308108682,0.5788475667035595,-0.11115043291406893,0.6899979996176284,0.008639371781482219,-0.0027899724377762614,4.4948446012105236e-05,7.019377523198589e-05
2023-07-01,3.5363221016561965,1.9770432338812456,4.0,178.8692346759581,88.40805254140491,0.5814848203471956,-0.12320712839578613,0.7046919487429817,0.002637253643636095,-0.0120566954817172,4.908375263090736e-05,7.288672533589668e-05
2023-10-01,3.573615077098801,1.98598085029901,4.0465,179.94207127227617,88.31372981833191,0.5874647868398007,-0.12427459988424919,0.7117393867240499,0.005979966492605127,-0.001067471488463062,6.940679813116635e-05,9.06093106093353e-05
2024-01-01,3.634380354083381,2.003561975098853,4.0889999999999995,181.39595376899013,88.88188686924387,0.5955120458707988,-0.1178618114801237,0.7133738573509225,0.00804725903099801,0.006412788404125486,6.970244681081539e-05,7.933079248245711e-05
2024-04-01,3.670873786407767,2.0164210319924187,4.1384,182.04897331290923,88.70273019543222,0.5991055490289247,-0.11987951703991684,0.7189850660688415,0.003593503158125899,-0.002017705559793137,7.273719813905011e-05,9.971270872422e-05
2024-07-01,3.6902341519131925,2.024933825691971,4.1779,182.23974063212393,88.3274887362836,0.6001528904883231,-0.12411881610861517,0.7242717065969383,0.0010473414593984431,-0.004239299068698327,8.074343918351712e-05,9.12660885623584e-05
2024-10-01,3.7262707024557398,2.0375641318911146,4.2313,182.87869540564074,88.06444124632476,0.6036528804242638,-0.12710135261105243,0.7307542330353163,0.003499989935940695,-0.0029825365024372663,6.507872806837955e-05,9.597420811868762e-05
2025-01-01,3.774700171330668,2.054818469984641,4.2619,183.69993390992258,88.56848286751608,0.6081334464611361,-0.12139411550472427,0.7295275619658603,0.004480566036872302,0.0057072371063281585,8.464276499964285e-05,8.81272928981991e-05
2025-04-01,3.8074814391776126,2.0656841279696745,4.2658,184.3206029239292,89.25597635092159,0.6115064625857495,-0.11366180565510409,0.7251682682408536,0.0033730161246133816,0.007732309849620186,7.348597716749783e-05,0.00010015580595867934
2025-07-01,3.8389491719017705,2.0798830103591386,4.2805,184.5752454720465,89.68459693731504,0.612887028887428,-0.10887114920120419,0.7217581780886322,0.0013805663016784875,0.004790656453899894,7.616349714056891e-05,9.956319498749533e-05
2025-10-01,3.854768703597944,2.0947027874906046,4.3173,184.02461325865943,89.28656112843545,0.6098993303848975,-0.11331920071350504,0.7232185310984025,-0.0029876985025304448,-0.004448051512300849,6.75772832988697e-05,9.285020726468307e-05
2026-01-01,3.9058252427184468,2.118476520375151,4.3418,184.36953183822789,89.958663289844,0.6117718828396302,-0.10581991794641116,0.7175918007860413,0.0018725524547327232,0.007499282767093884,7.349372692977418e-05,0.00011500541884823523
2026-04-01,3.938206739006282,2.1451259762752852,4.3568999999999996,183.5885995770017,90.39011083583011,0.6075271964632183,-0.1010353179828148,0.7085625144460331,-0.004244686376411955,0.004784599963596356,6.285525852511853e-05,9.575895575408833e-05
